GroupName,ReferenceDate,FlowBreakdown,UnitMeasure,ObservedValue,GeneralizedSource,RunDate
Africa,2024-04-01,DIRECUSE,KBD,63.0,OilX,2025-02-19
Africa,2024-05-01,DIRECUSE,KBD,64.0,OilX,2025-02-19
Africa,2024-06-01,DIRECUSE,KBD,68.0,OilX,2025-02-19
Africa,2024-07-01,DIRECUSE,KBD,56.0,OilX,2025-02-19
Africa,2024-08-01,DIRECUSE,KBD,65.0,OilX,2025-02-19
Africa,2024-09-01,DIRECUSE,KBD,69.0,OilX,2025-02-19
Africa,2024-10-01,DIRECUSE,KBD,64.0,OilX,2025-02-19
Africa,2024-11-01,DIRECUSE,KBD,65.0,OilX,2025-02-19
Africa,2024-12-01,DIRECUSE,KBD,57.0,OilX,2025-02-19
Africa,2025-01-01,DIRECUSE,KBD,61.0,OilX,2025-02-19
Africa,2025-02-01,DIRECUSE,KBD,66.0,OilX,2025-02-19
Africa,2010-01-01,INDPROD,KBD,9559.0,OilX,2025-02-19
Africa,2010-02-01,INDPROD,KBD,9674.0,OilX,2025-02-19
Africa,2010-03-01,INDPROD,KBD,9690.0,OilX,2025-02-19
Africa,2010-04-01,INDPROD,KBD,9673.0,OilX,2025-02-19
Africa,2010-05-01,INDPROD,KBD,9722.0,OilX,2025-02-19
Africa,2010-06-01,INDPROD,KBD,9529.0,OilX,2025-02-19
Africa,2010-07-01,INDPROD,KBD,9746.0,OilX,2025-02-19
Africa,2010-08-01,INDPROD,KBD,9848.0,OilX,2025-02-19
Africa,2010-09-01,INDPROD,KBD,9678.0,OilX,2025-02-19
Africa,2010-10-01,INDPROD,KBD,10017.0,OilX,2025-02-19
Africa,2010-11-01,INDPROD,KBD,9604.0,OilX,2025-02-19
Africa,2010-12-01,INDPROD,KBD,9747.0,OilX,2025-02-19
Africa,2011-01-01,INDPROD,KBD,9674.0,OilX,2025-02-19
Africa,2011-02-01,INDPROD,KBD,9350.0,OilX,2025-02-19
Africa,2011-03-01,INDPROD,KBD,8053.0,OilX,2025-02-19
Africa,2011-04-01,INDPROD,KBD,8042.0,OilX,2025-02-19
Africa,2011-05-01,INDPROD,KBD,8220.0,OilX,2025-02-19
Africa,2011-06-01,INDPROD,KBD,7836.0,OilX,2025-02-19
Africa,2011-07-01,INDPROD,KBD,7823.0,OilX,2025-02-19
Africa,2011-08-01,INDPROD,KBD,7898.0,OilX,2025-02-19
Africa,2011-09-01,INDPROD,KBD,7889.0,OilX,2025-02-19
Africa,2011-10-01,INDPROD,KBD,8203.0,OilX,2025-02-19
Africa,2011-11-01,INDPROD,KBD,8290.0,OilX,2025-02-19
Africa,2011-12-01,INDPROD,KBD,8534.0,OilX,2025-02-19
Africa,2012-01-01,INDPROD,KBD,8693.0,OilX,2025-02-19
Africa,2012-02-01,INDPROD,KBD,8784.0,OilX,2025-02-19
Africa,2012-03-01,INDPROD,KBD,8913.0,OilX,2025-02-19
Africa,2012-04-01,INDPROD,KBD,8942.0,OilX,2025-02-19
Africa,2012-05-01,INDPROD,KBD,9015.0,OilX,2025-02-19
Africa,2012-06-01,INDPROD,KBD,8843.0,OilX,2025-02-19
Africa,2012-07-01,INDPROD,KBD,8850.0,OilX,2025-02-19
Africa,2012-08-01,INDPROD,KBD,9084.0,OilX,2025-02-19
Africa,2012-09-01,INDPROD,KBD,9075.0,OilX,2025-02-19
Africa,2012-10-01,INDPROD,KBD,8754.0,OilX,2025-02-19
Africa,2012-11-01,INDPROD,KBD,8593.0,OilX,2025-02-19
Africa,2012-12-01,INDPROD,KBD,8794.0,OilX,2025-02-19
Africa,2013-01-01,INDPROD,KBD,8634.0,OilX,2025-02-19
Africa,2013-02-01,INDPROD,KBD,8648.0,OilX,2025-02-19
Africa,2013-03-01,INDPROD,KBD,8662.0,OilX,2025-02-19
Africa,2013-04-01,INDPROD,KBD,8702.0,OilX,2025-02-19
Africa,2013-05-01,INDPROD,KBD,8509.0,OilX,2025-02-19
Africa,2013-06-01,INDPROD,KBD,8198.0,OilX,2025-02-19
Africa,2013-07-01,INDPROD,KBD,8254.0,OilX,2025-02-19
Africa,2013-08-01,INDPROD,KBD,7997.0,OilX,2025-02-19
Africa,2013-09-01,INDPROD,KBD,7737.0,OilX,2025-02-19
Africa,2013-10-01,INDPROD,KBD,7893.0,OilX,2025-02-19
Africa,2013-11-01,INDPROD,KBD,7285.0,OilX,2025-02-19
Africa,2013-12-01,INDPROD,KBD,7381.0,OilX,2025-02-19
Africa,2014-01-01,INDPROD,KBD,7891.0,OilX,2025-02-19
Africa,2014-02-01,INDPROD,KBD,7783.0,OilX,2025-02-19
Africa,2014-03-01,INDPROD,KBD,7380.0,OilX,2025-02-19
Africa,2014-04-01,INDPROD,KBD,7555.0,OilX,2025-02-19
Africa,2014-05-01,INDPROD,KBD,7665.0,OilX,2025-02-19
Africa,2014-06-01,INDPROD,KBD,7534.0,OilX,2025-02-19
Africa,2014-07-01,INDPROD,KBD,7712.0,OilX,2025-02-19
Africa,2014-08-01,INDPROD,KBD,7948.0,OilX,2025-02-19
Africa,2014-09-01,INDPROD,KBD,8093.0,OilX,2025-02-19
Africa,2014-10-01,INDPROD,KBD,8416.0,OilX,2025-02-19
Africa,2014-11-01,INDPROD,KBD,8011.0,OilX,2025-02-19
Africa,2014-12-01,INDPROD,KBD,7995.0,OilX,2025-02-19
Africa,2015-01-01,INDPROD,KBD,7772.0,OilX,2025-02-19
Africa,2015-02-01,INDPROD,KBD,7804.0,OilX,2025-02-19
Africa,2015-03-01,INDPROD,KBD,7819.0,OilX,2025-02-19
Africa,2015-04-01,INDPROD,KBD,7773.0,OilX,2025-02-19
Africa,2015-05-01,INDPROD,KBD,7777.0,OilX,2025-02-19
Africa,2015-06-01,INDPROD,KBD,7656.0,OilX,2025-02-19
Africa,2015-07-01,INDPROD,KBD,7895.0,OilX,2025-02-19
Africa,2015-08-01,INDPROD,KBD,7771.0,OilX,2025-02-19
Africa,2015-09-01,INDPROD,KBD,7911.0,OilX,2025-02-19
Africa,2015-10-01,INDPROD,KBD,7879.0,OilX,2025-02-19
Africa,2015-11-01,INDPROD,KBD,7760.0,OilX,2025-02-19
Africa,2015-12-01,INDPROD,KBD,7714.0,OilX,2025-02-19
Africa,2016-01-01,INDPROD,KBD,7804.0,OilX,2025-02-19
Africa,2016-02-01,INDPROD,KBD,7616.0,OilX,2025-02-19
Africa,2016-03-01,INDPROD,KBD,7254.0,OilX,2025-02-19
Africa,2016-04-01,INDPROD,KBD,7358.0,OilX,2025-02-19
Africa,2016-05-01,INDPROD,KBD,6957.0,OilX,2025-02-19
Africa,2016-06-01,INDPROD,KBD,7181.0,OilX,2025-02-19
Africa,2016-07-01,INDPROD,KBD,7015.0,OilX,2025-02-19
Africa,2016-08-01,INDPROD,KBD,6835.0,OilX,2025-02-19
Africa,2016-09-01,INDPROD,KBD,7040.0,OilX,2025-02-19
Africa,2016-10-01,INDPROD,KBD,7144.0,OilX,2025-02-19
Africa,2016-11-01,INDPROD,KBD,7392.0,OilX,2025-02-19
Africa,2016-12-01,INDPROD,KBD,7140.0,OilX,2025-02-19
Africa,2017-01-01,INDPROD,KBD,7363.0,OilX,2025-02-19
Africa,2017-02-01,INDPROD,KBD,7427.0,OilX,2025-02-19
Africa,2017-03-01,INDPROD,KBD,7060.0,OilX,2025-02-19
Africa,2017-04-01,INDPROD,KBD,7174.0,OilX,2025-02-19
Africa,2017-05-01,INDPROD,KBD,7447.0,OilX,2025-02-19
Africa,2017-06-01,INDPROD,KBD,7746.0,OilX,2025-02-19
Africa,2017-07-01,INDPROD,KBD,8025.0,OilX,2025-02-19
Africa,2017-08-01,INDPROD,KBD,7876.0,OilX,2025-02-19
Africa,2017-09-01,INDPROD,KBD,7830.0,OilX,2025-02-19
Africa,2017-10-01,INDPROD,KBD,7768.0,OilX,2025-02-19
Africa,2017-11-01,INDPROD,KBD,7852.0,OilX,2025-02-19
Africa,2017-12-01,INDPROD,KBD,7758.0,OilX,2025-02-19
Africa,2018-01-01,INDPROD,KBD,7869.0,OilX,2025-02-19
Africa,2018-02-01,INDPROD,KBD,7738.0,OilX,2025-02-19
Africa,2018-03-01,INDPROD,KBD,7731.0,OilX,2025-02-19
Africa,2018-04-01,INDPROD,KBD,7720.0,OilX,2025-02-19
Africa,2018-05-01,INDPROD,KBD,7611.0,OilX,2025-02-19
Africa,2018-06-01,INDPROD,KBD,7248.0,OilX,2025-02-19
Africa,2018-07-01,INDPROD,KBD,7272.0,OilX,2025-02-19
Africa,2018-08-01,INDPROD,KBD,7828.0,OilX,2025-02-19
Africa,2018-09-01,INDPROD,KBD,7913.0,OilX,2025-02-19
Africa,2018-10-01,INDPROD,KBD,7973.0,OilX,2025-02-19
Africa,2018-11-01,INDPROD,KBD,7740.0,OilX,2025-02-19
Africa,2018-12-01,INDPROD,KBD,7636.0,OilX,2025-02-19
Africa,2019-01-01,INDPROD,KBD,7608.0,OilX,2025-02-19
Africa,2019-02-01,INDPROD,KBD,7581.0,OilX,2025-02-19
Africa,2019-03-01,INDPROD,KBD,7819.0,OilX,2025-02-19
Africa,2019-04-01,INDPROD,KBD,7846.0,OilX,2025-02-19
Africa,2019-05-01,INDPROD,KBD,7913.0,OilX,2025-02-19
Africa,2019-06-01,INDPROD,KBD,7991.0,OilX,2025-02-19
Africa,2019-07-01,INDPROD,KBD,7827.0,OilX,2025-02-19
Africa,2019-08-01,INDPROD,KBD,7828.0,OilX,2025-02-19
Africa,2019-09-01,INDPROD,KBD,7922.0,OilX,2025-02-19
Africa,2019-10-01,INDPROD,KBD,7895.0,OilX,2025-02-19
Africa,2019-11-01,INDPROD,KBD,7788.0,OilX,2025-02-19
Africa,2019-12-01,INDPROD,KBD,7885.0,OilX,2025-02-19
Africa,2020-01-01,INDPROD,KBD,7603.0,OilX,2025-02-19
Africa,2020-02-01,INDPROD,KBD,6920.0,OilX,2025-02-19
Africa,2020-03-01,INDPROD,KBD,6906.0,OilX,2025-02-19
Africa,2020-04-01,INDPROD,KBD,6810.0,OilX,2025-02-19
Africa,2020-05-01,INDPROD,KBD,6159.0,OilX,2025-02-19
Africa,2020-06-01,INDPROD,KBD,6096.0,OilX,2025-02-19
Africa,2020-07-01,INDPROD,KBD,6012.0,OilX,2025-02-19
Africa,2020-08-01,INDPROD,KBD,6004.0,OilX,2025-02-19
Africa,2020-09-01,INDPROD,KBD,5984.0,OilX,2025-02-19
Africa,2020-10-01,INDPROD,KBD,6417.0,OilX,2025-02-19
Africa,2020-11-01,INDPROD,KBD,6848.0,OilX,2025-02-19
Africa,2020-12-01,INDPROD,KBD,6872.0,OilX,2025-02-19
Africa,2021-01-01,INDPROD,KBD,6951.0,OilX,2025-02-19
Africa,2021-02-01,INDPROD,KBD,7047.0,OilX,2025-02-19
Africa,2021-03-01,INDPROD,KBD,7059.0,OilX,2025-02-19
Africa,2021-04-01,INDPROD,KBD,6973.0,OilX,2025-02-19
Africa,2021-05-01,INDPROD,KBD,6811.0,OilX,2025-02-19
Africa,2021-06-01,INDPROD,KBD,6885.0,OilX,2025-02-19
Africa,2021-07-01,INDPROD,KBD,6869.0,OilX,2025-02-19
Africa,2021-08-01,INDPROD,KBD,6782.0,OilX,2025-02-19
Africa,2021-09-01,INDPROD,KBD,6720.0,OilX,2025-02-19
Africa,2021-10-01,INDPROD,KBD,6772.0,OilX,2025-02-19
Africa,2021-11-01,INDPROD,KBD,6679.0,OilX,2025-02-19
Africa,2021-12-01,INDPROD,KBD,6661.0,OilX,2025-02-19
Africa,2022-01-01,INDPROD,KBD,6851.0,OilX,2025-02-19
Africa,2022-02-01,INDPROD,KBD,6848.0,OilX,2025-02-19
Africa,2022-03-01,INDPROD,KBD,6696.0,OilX,2025-02-19
Africa,2022-04-01,INDPROD,KBD,6514.0,OilX,2025-02-19
Africa,2022-05-01,INDPROD,KBD,6235.0,OilX,2025-02-19
Africa,2022-06-01,INDPROD,KBD,6313.0,OilX,2025-02-19
Africa,2022-07-01,INDPROD,KBD,6258.0,OilX,2025-02-19
Africa,2022-08-01,INDPROD,KBD,6511.0,OilX,2025-02-19
Africa,2022-09-01,INDPROD,KBD,6571.0,OilX,2025-02-19
Africa,2022-10-01,INDPROD,KBD,6474.0,OilX,2025-02-19
Africa,2022-11-01,INDPROD,KBD,6611.0,OilX,2025-02-19
Africa,2022-12-01,INDPROD,KBD,6664.0,OilX,2025-02-19
Africa,2023-01-01,INDPROD,KBD,6702.0,OilX,2025-02-19
Africa,2023-02-01,INDPROD,KBD,6808.0,OilX,2025-02-19
Africa,2023-03-01,INDPROD,KBD,6612.0,OilX,2025-02-19
Africa,2023-04-01,INDPROD,KBD,6519.0,OilX,2025-02-19
Africa,2023-05-01,INDPROD,KBD,6732.0,OilX,2025-02-19
Africa,2023-06-01,INDPROD,KBD,6829.0,OilX,2025-02-19
Africa,2023-07-01,INDPROD,KBD,6620.0,OilX,2025-02-19
Africa,2023-08-01,INDPROD,KBD,6698.0,OilX,2025-02-19
Africa,2023-09-01,INDPROD,KBD,6875.0,OilX,2025-02-19
Africa,2023-10-01,INDPROD,KBD,6894.0,OilX,2025-02-19
Africa,2023-11-01,INDPROD,KBD,6760.0,OilX,2025-02-19
Africa,2023-12-01,INDPROD,KBD,6847.0,OilX,2025-02-19
Africa,2024-01-01,INDPROD,KBD,6727.0,OilX,2025-02-19
Africa,2024-02-01,INDPROD,KBD,6675.0,OilX,2025-02-19
Africa,2024-03-01,INDPROD,KBD,6571.0,OilX,2025-02-19
Africa,2024-04-01,INDPROD,KBD,6502.0,OilX,2025-02-19
Africa,2024-05-01,INDPROD,KBD,6581.0,OilX,2025-02-19
Africa,2024-06-01,INDPROD,KBD,6666.0,OilX,2025-02-19
Africa,2024-07-01,INDPROD,KBD,6699.0,OilX,2025-02-19
Africa,2024-08-01,INDPROD,KBD,6536.0,OilX,2025-02-19
Africa,2024-09-01,INDPROD,KBD,6065.0,OilX,2025-02-19
Africa,2024-10-01,INDPROD,KBD,6592.0,OilX,2025-02-19
Africa,2024-11-01,INDPROD,KBD,6951.0,OilX,2025-02-19
Africa,2024-12-01,INDPROD,KBD,6863.0,OilX,2025-02-19
Africa,2025-01-01,INDPROD,KBD,6914.0,OilX,2025-02-19
Africa,2025-02-01,INDPROD,KBD,6949.0,OilX,2025-02-19
Africa,2010-01-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-02-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-03-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-04-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-05-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-06-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-07-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-08-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-09-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-10-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-11-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2010-12-01,REFCAP,KBD,3510.0,OilX,2025-02-19
Africa,2011-01-01,REFCAP,KBD,3530.0,OilX,2025-02-19
Africa,2011-02-01,REFCAP,KBD,3530.0,OilX,2025-02-19
Africa,2011-03-01,REFCAP,KBD,3530.0,OilX,2025-02-19
Africa,2011-04-01,REFCAP,KBD,3530.0,OilX,2025-02-19
Africa,2011-05-01,REFCAP,KBD,3530.0,OilX,2025-02-19
Africa,2011-06-01,REFCAP,KBD,3530.0,OilX,2025-02-19
Africa,2011-07-01,REFCAP,KBD,3544.0,OilX,2025-02-19
Africa,2011-08-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2011-09-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2011-10-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2011-11-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2011-12-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-01-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-02-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-03-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-04-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-05-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-06-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-07-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-08-01,REFCAP,KBD,3550.0,OilX,2025-02-19
Africa,2012-09-01,REFCAP,KBD,3529.0,OilX,2025-02-19
Africa,2012-10-01,REFCAP,KBD,3529.0,OilX,2025-02-19
Africa,2012-11-01,REFCAP,KBD,3529.0,OilX,2025-02-19
Africa,2012-12-01,REFCAP,KBD,3529.0,OilX,2025-02-19
Africa,2013-01-01,REFCAP,KBD,3373.0,OilX,2025-02-19
Africa,2013-02-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-03-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-04-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-05-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-06-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-07-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-08-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-09-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-10-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-11-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2013-12-01,REFCAP,KBD,3309.0,OilX,2025-02-19
Africa,2014-01-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-02-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-03-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-04-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-05-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-06-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-07-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-08-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-09-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-10-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-11-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2014-12-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-01-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-02-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-03-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-04-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-05-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-06-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-07-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-08-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-09-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-10-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-11-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2015-12-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-01-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-02-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-03-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-04-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-05-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-06-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-07-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-08-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-09-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-10-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-11-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2016-12-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-01-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-02-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-03-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-04-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-05-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-06-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-07-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-08-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-09-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-10-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-11-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2017-12-01,REFCAP,KBD,3232.0,OilX,2025-02-19
Africa,2018-01-01,REFCAP,KBD,3222.0,OilX,2025-02-19
Africa,2018-02-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-03-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-04-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-05-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-06-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-07-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-08-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-09-01,REFCAP,KBD,3229.0,OilX,2025-02-19
Africa,2018-10-01,REFCAP,KBD,3240.0,OilX,2025-02-19
Africa,2018-11-01,REFCAP,KBD,3257.0,OilX,2025-02-19
Africa,2018-12-01,REFCAP,KBD,3257.0,OilX,2025-02-19
Africa,2019-01-01,REFCAP,KBD,3057.0,OilX,2025-02-19
Africa,2019-02-01,REFCAP,KBD,3057.0,OilX,2025-02-19
Africa,2019-03-01,REFCAP,KBD,3057.0,OilX,2025-02-19
Africa,2019-04-01,REFCAP,KBD,3057.0,OilX,2025-02-19
Africa,2019-05-01,REFCAP,KBD,3057.0,OilX,2025-02-19
Africa,2019-06-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2019-07-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2019-08-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2019-09-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2019-10-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2019-11-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2019-12-01,REFCAP,KBD,3060.0,OilX,2025-02-19
Africa,2020-01-01,REFCAP,KBD,3068.0,OilX,2025-02-19
Africa,2020-02-01,REFCAP,KBD,3068.0,OilX,2025-02-19
Africa,2020-03-01,REFCAP,KBD,3084.0,OilX,2025-02-19
Africa,2020-04-01,REFCAP,KBD,3084.0,OilX,2025-02-19
Africa,2020-05-01,REFCAP,KBD,3084.0,OilX,2025-02-19
Africa,2020-06-01,REFCAP,KBD,3085.0,OilX,2025-02-19
Africa,2020-07-01,REFCAP,KBD,3102.0,OilX,2025-02-19
Africa,2020-08-01,REFCAP,KBD,3102.0,OilX,2025-02-19
Africa,2020-09-01,REFCAP,KBD,3102.0,OilX,2025-02-19
Africa,2020-10-01,REFCAP,KBD,3102.0,OilX,2025-02-19
Africa,2020-11-01,REFCAP,KBD,3107.0,OilX,2025-02-19
Africa,2020-12-01,REFCAP,KBD,3107.0,OilX,2025-02-19
Africa,2021-01-01,REFCAP,KBD,3107.0,OilX,2025-02-19
Africa,2021-02-01,REFCAP,KBD,3107.0,OilX,2025-02-19
Africa,2021-03-01,REFCAP,KBD,3114.0,OilX,2025-02-19
Africa,2021-04-01,REFCAP,KBD,3117.0,OilX,2025-02-19
Africa,2021-05-01,REFCAP,KBD,3117.0,OilX,2025-02-19
Africa,2021-06-01,REFCAP,KBD,3117.0,OilX,2025-02-19
Africa,2021-07-01,REFCAP,KBD,3117.0,OilX,2025-02-19
Africa,2021-08-01,REFCAP,KBD,3117.0,OilX,2025-02-19
Africa,2021-09-01,REFCAP,KBD,3123.0,OilX,2025-02-19
Africa,2021-10-01,REFCAP,KBD,3123.0,OilX,2025-02-19
Africa,2021-11-01,REFCAP,KBD,3123.0,OilX,2025-02-19
Africa,2021-12-01,REFCAP,KBD,3123.0,OilX,2025-02-19
Africa,2022-01-01,REFCAP,KBD,3123.0,OilX,2025-02-19
Africa,2022-02-01,REFCAP,KBD,3123.0,OilX,2025-02-19
Africa,2022-03-01,REFCAP,KBD,3070.0,OilX,2025-02-19
Africa,2022-04-01,REFCAP,KBD,2943.0,OilX,2025-02-19
Africa,2022-05-01,REFCAP,KBD,2943.0,OilX,2025-02-19
Africa,2022-06-01,REFCAP,KBD,2954.0,OilX,2025-02-19
Africa,2022-07-01,REFCAP,KBD,2967.0,OilX,2025-02-19
Africa,2022-08-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2022-09-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2022-10-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2022-11-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2022-12-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-01-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-02-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-03-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-04-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-05-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-06-01,REFCAP,KBD,2947.0,OilX,2025-02-19
Africa,2023-07-01,REFCAP,KBD,2822.0,OilX,2025-02-19
Africa,2023-08-01,REFCAP,KBD,2858.0,OilX,2025-02-19
Africa,2023-09-01,REFCAP,KBD,2858.0,OilX,2025-02-19
Africa,2023-10-01,REFCAP,KBD,2822.0,OilX,2025-02-19
Africa,2023-11-01,REFCAP,KBD,2822.0,OilX,2025-02-19
Africa,2023-12-01,REFCAP,KBD,2822.0,OilX,2025-02-19
Africa,2024-01-01,REFCAP,KBD,2855.0,OilX,2025-02-19
Africa,2024-02-01,REFCAP,KBD,2908.0,OilX,2025-02-19
Africa,2024-03-01,REFCAP,KBD,2908.0,OilX,2025-02-19
Africa,2024-04-01,REFCAP,KBD,2908.0,OilX,2025-02-19
Africa,2024-05-01,REFCAP,KBD,3558.0,OilX,2025-02-19
Africa,2024-06-01,REFCAP,KBD,3558.0,OilX,2025-02-19
Africa,2024-07-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2024-08-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2024-09-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2024-10-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2024-11-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2024-12-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2025-01-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2025-02-01,REFCAP,KBD,3618.0,OilX,2025-02-19
Africa,2010-01-01,REFINOBS,KBD,2397.0,OilX,2025-02-19
